,total_tweets,avg_tweet_length,avg_sentiment,activity_duration,degree,rumor_ratio,events,neighbors,rumor_tweets,non_rumor_tweets,total_tweets
216299334,7,113.42857142857143,-0.4281770246369498,12510518.0,96,0.42857142857142855,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""21292467"", ""1468686096"", ""42338948"", ""299872235"", ""540471408"", ""902528816"", ""1575138829"", ""241212449"", ""40250577"", ""14218930"", ""48153070"", ""14483260"", ""247689402"", ""5822902"", ""17763426"", ""35465336"", ""944044795"", ""60947221"", ""878809806"", ""1359524743"", ""2250739063"", ""49241754"", ""226142439"", ""49175023"", ""2399900268"", ""183399412"", ""122199037"", ""77801464"", ""25472797"", ""21888595"", ""105002809"", ""294543106"", ""289240165"", ""601222111"", ""8037402"", ""115601800"", ""295366985"", ""377440844"", ""620303492"", ""1541730973"", ""347473677"", ""127049815"", ""51673"", ""105404541"", ""75802352"", ""45446985"", ""2799588421"", ""33755453"", ""22044671"", ""19264063"", ""263592981"", ""1443335269"", ""121616820"", ""1362195312"", ""117742733"", ""237852586"", ""2383996381"", ""528837552"", ""2201702179"", ""560707426"", ""27670729"", ""20438413"", ""24218030"", ""326078926"", ""1368155952"", ""362200247"", ""2671784430"", ""280082481"", ""39336346"", ""19358185"", ""162351280"", ""125634800"", ""941528509"", ""110702840"", ""1717260037"", ""2962064392"", ""143918168"", ""28476628"", ""245455480"", ""167330764"", ""150469846"", ""283449334"", ""458861182"", ""876113958"", ""218706514"", ""1345738370"", ""15491840"", ""99239606"", ""376396367"", ""400110136"", ""287839361"", ""1120005338"", ""216299334"", ""23406091"", ""33950000"", ""52942909""]",3,4,7
2250739063,7,96.85714285714286,-0.06105405943734305,12549630.0,1,0.42857142857142855,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""216299334""]",3,4,7
1120005338,17,123.3529411764706,-0.34566862442914176,2012134.0,2,1.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""7587032"", ""216299334""]",17,0,17
876113958,13,102.23076923076923,-0.20324430557397696,2030570.0,2,1.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""21866939"", ""216299334""]",13,0,13
528837552,6,69.0,-0.2288681467374166,7505028.0,4,1.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""ebola-essien-all-rnr-threads""]","[""1594903015"", ""87416722"", ""1262229906"", ""216299334""]",6,0,6
48153070,8,98.25,-0.4506555050611496,12671610.0,3,0.625,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""11265832"", ""19222164"", ""216299334""]",5,3,8
101445204,8,119.125,-0.4502328187227249,6572103.0,4,0.75,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""16343974"", ""491631309"", ""87416722"", ""5402612""]",6,2,8
56363520,2,118.0,0.5402137041091919,1904732.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""16513349"", ""238575113""]",1,1,2
2381434507,5,80.0,-0.3882206916809082,2201413.0,4,0.4,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""17537467"", ""21998314"", ""87818409"", ""16513349""]",2,3,5
635608354,21,78.66666666666667,-0.13750807728086198,12288573.0,83,0.5238095238095238,"[""charliehebdo-all-rnr-threads"", ""putinmissing-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""626560889"", ""57811281"", ""286801248"", ""402203787"", ""19235973"", ""1395888583"", ""22600696"", ""172011818"", ""1098890888"", ""2857090698"", ""2513308740"", ""2474400055"", ""2400191280"", ""1643659700"", ""175394179"", ""28787718"", ""454763324"", ""246574430"", ""2823698761"", ""2233662300"", ""635608354"", ""2559432516"", ""2869647063"", ""77618112"", ""2804017770"", ""941746616"", ""249053749"", ""2491845824"", ""2372174178"", ""2314068637"", ""1256370990"", ""16870451"", ""16513349"", ""257221975"", ""70650435"", ""427495215"", ""2805030041"", ""17078422"", ""1655863890"", ""48132940"", ""15407637"", ""16941663"", ""28740858"", ""246103"", ""2438862516"", ""59839020"", ""319838859"", ""456832462"", ""275003449"", ""24184018"", ""2294469764"", ""361405039"", ""1904337014"", ""43534206"", ""2213157290"", ""20905953"", ""233227011"", ""20691016"", ""938073079"", ""41834289"", ""254806449"", ""529711774"", ""63497561"", ""308069341"", ""774442856"", ""234155392"", ""1084264573"", ""68168693"", ""2415072836"", ""788018329"", ""19823618"", ""2595249908"", ""196724330"", ""2256985338"", ""159911529"", ""1365618002"", ""980818910"", ""16750845"", ""369424853"", ""2828391861"", ""157437355"", ""2174436993"", ""2230023258""]",11,10,21
191231615,10,117.4,-0.36688177585601806,6821102.0,5,0.6,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""868112707"", ""87818409"", ""51241574"", ""380648579"", ""15012486""]",6,4,10
54194375,3,113.0,-0.40516845385233563,2147383.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""868112707"", ""153029181"", ""17995040""]",1,2,3
725595571,3,83.33333333333333,-0.6167238354682922,12513026.0,3,0.6666666666666666,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""759251"", ""868112707"", ""337801323""]",2,1,3
16887175,8,131.75,-0.5235953852534294,6756038.0,46,0.625,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""69101065"", ""234952070"", ""761465239"", ""211809624"", ""2900288385"", ""1701374971"", ""47664722"", ""80870096"", ""2932869688"", ""178593058"", ""18142983"", ""613422603"", ""53219079"", ""3028141931"", ""449998703"", ""44753321"", ""2231418675"", ""169609704"", ""1198746512"", ""437562870"", ""1382894354"", ""29082276"", ""921217862"", ""84798933"", ""402669096"", ""827352452"", ""83053151"", ""141506745"", ""823883521"", ""192295616"", ""1963598808"", ""1098916598"", ""2915986449"", ""2967593273"", ""2888018411"", ""16181232"", ""615069597"", ""1153906440"", ""2167956478"", ""1509803635"", ""2850717933"", ""1348798826"", ""281591919"", ""363082301"", ""120722862"", ""2857747756""]",5,3,8
14293310,16,94.3125,-0.4607537947595119,8585148.0,217,0.3125,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2961649574"", ""49003874"", ""1359118608"", ""1332220207"", ""118384061"", ""2570646097"", ""34882190"", ""221876750"", ""326140439"", ""2782806799"", ""2915660732"", ""2489718932"", ""20564116"", ""39040427"", ""388459030"", ""1086019988"", ""28353910"", ""1160280464"", ""612552091"", ""104256824"", ""58439696"", ""29177565"", ""481232044"", ""628038157"", ""2311817771"", ""121880798"", ""400195162"", ""133912207"", ""30716605"", ""114962484"", ""961490532"", ""2827613550"", ""4489651"", ""206078169"", ""1378109503"", ""1585970245"", ""2945865278"", ""2223008040"", ""189632005"", ""24376679"", ""2862600845"", ""84793086"", ""416044899"", ""180360031"", ""215202696"", ""2919525786"", ""810458478"", ""259311922"", ""67715492"", ""34346897"", ""2227039908"", ""66111699"", ""122129206"", ""1561843340"", ""103276693"", ""1348798826"", ""46899351"", ""24216455"", ""153480754"", ""284259463"", ""461862512"", ""1844296711"", ""2855109985"", ""38338246"", ""83778308"", ""38499263"", ""923278088"", ""89502079"", ""70578323"", ""2456785898"", ""53448694"", ""729098486"", ""2160285660"", ""268643072"", ""283771431"", ""283917786"", ""102364880"", ""28875505"", ""2187516904"", ""28837388"", ""842665220"", ""503613785"", ""10174622"", ""24655343"", ""2511606138"", ""2445994056"", ""427402721"", ""323179399"", ""2875761863"", ""354917016"", ""2171201828"", ""51090242"", ""2932422959"", ""186923886"", ""2800992858"", ""2884173593"", ""824915659"", ""270588444"", ""456741823"", ""628643658"", ""2230861970"", ""285219783"", ""81578378"", ""20727451"", ""2536239668"", ""759883658"", ""543938245"", ""303742972"", ""893357550"", ""517656712"", ""5753482"", ""49948272"", ""503441413"", ""35174226"", ""534685142"", ""2936694741"", ""212686176"", ""78837703"", ""2570962548"", ""1518883244"", ""157798678"", ""79187514"", ""106312179"", ""2808218208"", ""18235667"", ""34698912"", ""14709531"", ""1952274836"", ""101165898"", ""12443132"", ""2810343200"", ""567337143"", ""263767485"", ""146768792"", ""399639379"", ""28752392"", ""343916713"", ""2874821464"", ""41074758"", ""169966568"", ""246799077"", ""165452438"", ""426275455"", ""134839975"", ""568256869"", ""15990680"", ""325999704"", ""2201464242"", ""534002956"", ""379069495"", ""2802294698"", ""2840105555"", ""1253400242"", ""53906520"", ""507561137"", ""171470035"", ""22825695"", ""2370908751"", ""356384998"", ""63031192"", ""305035263"", ""75542389"", ""2922829959"", ""2751892173"", ""377798523"", ""297821885"", ""168210897"", ""1658359346"", ""1022590015"", ""246458133"", ""89510574"", ""34217911"", ""1445088373"", ""18812134"", ""395895021"", ""15730804"", ""23626411"", ""1018134607"", ""260786433"", ""593488590"", ""34543866"", ""24644596"", ""2520971602"", ""2804841391"", ""786579397"", ""228891934"", ""192517565"", ""568389907"", ""2786013397"", ""74264257"", ""1528260655"", ""2837858684"", ""113328047"", ""2224117741"", ""603758918"", ""102149847"", ""965222149"", ""21762025"", ""18162957"", ""1546194625"", ""1026022232"", ""31694460"", ""337959833"", ""1216534111"", ""606866658"", ""2217283489"", ""46818339"", ""2731994450"", ""262940385"", ""52620509"", ""37665375"", ""128932090"", ""444748548"", ""32223065"", ""348706145"", ""310980375"", ""2308920457""]",5,11,16
1856237718,5,61.8,-0.13727180957794188,8715285.0,4,0.8,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2280470022"", ""3108351"", ""268676434"", ""5402612""]",4,1,5
2866333263,20,106.4,-0.5167310088872907,6572245.0,2,0.95,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""142614009"", ""5402612""]",19,1,20
206962580,14,113.85714285714286,-0.326821893453598,6640514.0,3,0.35714285714285715,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""14173315"", ""373783051"", ""5402612""]",5,9,14
48088248,2,38.5,-0.025243163108825684,6576893.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""15108702"", ""5402612""]",1,1,2
23301881,2,120.0,-0.14652857184410095,1987759.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""255753616"", ""17152053""]",1,1,2
456806183,2,123.5,-0.5766380727291107,12517883.0,2,1.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""18643437"", ""17152053""]",2,0,2
2750347930,5,115.2,-0.380218505859375,2033725.0,5,0.2,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""1877831"", ""17152053"", ""14511951"", ""38291055"", ""818212956""]",1,4,5
115125517,5,42.8,0.04340238571166992,6634768.0,5,0.2,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""17152053"", ""49946953"", ""16900353"", ""10313752"", ""20748745""]",1,4,5
2464329458,14,137.07142857142853,-0.4119759883199419,6819707.0,6,0.42857142857142855,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""16973333"", ""15108702"", ""15438913"", ""64643056"", ""83638901"", ""5402612""]",6,8,14
2886586060,84,109.25,0.07533913566952666,2186203.0,48,0.09523809523809523,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""367044023"", ""44089820"", ""9609632"", ""88210310"", ""2324408143"", ""28785486"", ""952112047"", ""22479281"", ""498086229"", ""338968305"", ""2768501"", ""392317014"", ""16973333"", ""20678866"", ""122195535"", ""14123751"", ""242314631"", ""350341283"", ""85794542"", ""308439963"", ""14485018"", ""15438913"", ""506429053"", ""153029181"", ""170998795"", ""35466620"", ""788524"", ""806133"", ""87818409"", ""16807528"", ""7587032"", ""26012202"", ""2163076560"", ""15084853"", ""64643056"", ""14095052"", ""24127595"", ""375721095"", ""16675569"", ""271413771"", ""954124423"", ""21749564"", ""607946179"", ""21548431"", ""3108351"", ""15754281"", ""373024636"", ""16170253""]",8,76,84
51241574,54,112.03703703703704,-0.49454210974552004,13432983.0,657,0.6666666666666666,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""997444831"", ""350129163"", ""155422100"", ""2323975734"", ""524557004"", ""2462310905"", ""19819752"", ""34861316"", ""2369482951"", ""1503342588"", ""340441440"", ""67706546"", ""2375182814"", ""2478979537"", ""1902419071"", ""18660448"", ""79284431"", ""2788975302"", ""1407027576"", ""51310976"", ""158308004"", ""1382070258"", ""2707815410"", ""412549497"", ""18993263"", ""26679552"", ""17592890"", ""298974112"", ""2523783230"", ""874885435"", ""551545204"", ""388768535"", ""135472625"", ""1023590286"", ""16574787"", ""714248515"", ""126251412"", ""116675636"", ""2525635410"", ""407464980"", ""2538970826"", ""22450386"", ""24208750"", ""33676358"", ""392398746"", ""2596804566"", ""379012209"", ""872237388"", ""183767935"", ""2883972239"", ""268643072"", ""36998358"", ""1951936646"", ""16035931"", ""289264257"", ""1048388748"", ""1637085410"", ""474309032"", ""249016891"", ""21238841"", ""33182341"", ""25346700"", ""191231615"", ""178604994"", ""281679641"", ""898868323"", ""66983426"", ""193963770"", ""444225252"", ""2892277057"", ""2560148358"", ""2717034139"", ""1393502275"", ""1897878427"", ""929662333"", ""34149316"", ""459096031"", ""39930604"", ""542349266"", ""153166339"", ""148063984"", ""874824648"", ""3053960740"", ""20753311"", ""168820035"", ""254163854"", ""157506702"", ""221105224"", ""362201057"", ""153132339"", ""114522479"", ""1285944709"", ""1637236532"", ""800554962"", ""1072071295"", ""307374919"", ""2192794098"", ""2401156465"", ""76850899"", ""322934616"", ""19467167"", ""1551416964"", ""14194743"", ""583142443"", ""26487082"", ""78011223"", ""16531768"", ""2875953113"", ""94592563"", ""2736151545"", ""265336081"", ""202054350"", ""271393276"", ""15246579"", ""44532336"", ""1273480106"", ""2856927247"", ""2447279666"", ""69340789"", ""2149480427"", ""110845965"", ""342648845"", ""144031017"", ""30632513"", ""526631013"", ""48241518"", ""1534295472"", ""2697460284"", ""309756016"", ""2148900003"", ""266547371"", ""507561137"", ""410271337"", ""2945871636"", ""280012815"", ""1315224110"", ""2160518824"", ""17446493"", ""253615698"", ""1047442021"", ""66776239"", ""1547072761"", ""282054527"", ""1663914396"", ""16063128"", ""71443409"", ""2842123493"", ""226997507"", ""717791498"", ""294302230"", ""428311146"", ""24211577"", ""325726862"", ""185762351"", ""1238828334"", ""1129769750"", ""617434038"", ""2564289443"", ""225503094"", ""156585522"", ""132512167"", ""626942727"", ""238814560"", ""361135947"", ""32201297"", ""947122904"", ""35232225"", ""19651918"", ""75139609"", ""18042484"", ""11462742"", ""42624958"", ""262251203"", ""862888680"", ""292671486"", ""118691658"", ""721092824"", ""55813277"", ""2578182110"", ""559709206"", ""2601685062"", ""2884005748"", ""2966409519"", ""47358070"", ""6329712"", ""199601800"", ""123622674"", ""41410702"", ""144323626"", ""479844427"", ""567784447"", ""2892439622"", ""839374087"", ""1606394300"", ""204844864"", ""2149973089"", ""142140156"", ""37375028"", ""244497319"", ""703695468"", ""492529570"", ""606372202"", ""25650637"", ""51954829"", ""32365573"", ""22717923"", ""22380805"", ""18294906"", ""449271122"", ""123628014"", ""133931350"", ""29186320"", ""18004191"", ""2754393364"", ""2835908317"", ""392996036"", ""385038955"", ""15197359"", ""23410143"", ""1387046798"", ""17618786"", ""499696436"", ""2495613440"", ""2938592060"", ""302903787"", ""2969487896"", ""2260483450"", ""14317166"", ""243419169"", ""354917016"", ""61169372"", ""17869094"", ""1108499101"", ""2762126677"", ""462248644"", ""69171795"", ""15409034"", ""50059964"", ""369769807"", ""7076492"", ""23904131"", ""236132475"", ""22298467"", ""1061029789"", ""2349644574"", ""18653296"", ""2851263210"", ""35992459"", ""75896584"", ""122592785"", ""127084941"", ""219019625"", ""61536684"", ""993203154"", ""1049528328"", ""316247887"", ""1666280082"", ""2258176628"", ""279200024"", ""27407592"", ""14357925"", ""325375034"", ""33625320"", ""97519068"", ""140280146"", ""19009248"", ""387516768"", ""42590897"", ""1095548593"", ""43772839"", ""22702661"", ""465482279"", ""287527032"", ""2325214996"", ""67623033"", ""128917051"", ""203788113"", ""64233540"", ""1220360485"", ""2768705528"", ""179457781"", ""109996784"", ""971413766"", ""13361042"", ""28245169"", ""392445178"", ""2665155240"", ""2276952018"", ""46991806"", ""25122847"", ""1646838848"", ""2880946010"", ""2840829605"", ""142002847"", ""52940249"", ""20026746"", ""481326300"", ""18259219"", ""23716270"", ""229743093"", ""454828248"", ""51613169"", ""2656846536"", ""2791227919"", ""30323727"", ""561985218"", ""102935384"", ""262486400"", ""180853802"", ""754038805"", ""2494290523"", ""133353171"", ""1464539556"", ""38388392"", ""69232915"", ""1062333396"", ""2149815079"", ""312693640"", ""81061134"", ""269568454"", ""32223065"", ""171386057"", ""2685015253"", ""525853153"", ""10335162"", ""249362999"", ""107031620"", ""2149231188"", ""29063926"", ""1111282914"", ""736914727"", ""2361372481"", ""48124610"", ""485245794"", ""2215260181"", ""498294115"", ""108173110"", ""341037442"", ""628038157"", ""95833119"", ""45708598"", ""75797367"", ""18945060"", ""3020434026"", ""484947415"", ""2400408805"", ""67864420"", ""608534227"", ""613623369"", ""341476052"", ""2491634121"", ""563740777"", ""437584584"", ""15978136"", ""165854435"", ""326609155"", ""861712795"", ""317433937"", ""25783616"", ""2835363378"", ""436945255"", ""2168889209"", ""245693716"", ""69605340"", ""53396652"", ""221855426"", ""26492575"", ""329890902"", ""193336404"", ""426347585"", ""34126592"", ""147128397"", ""1503164911"", ""359015191"", ""2727419193"", ""19563837"", ""21160098"", ""1258145024"", ""22115327"", ""239973813"", ""404095330"", ""2413476704"", ""923278088"", ""1483942572"", ""521035761"", ""1323603420"", ""1901486658"", ""26607638"", ""531134841"", ""37896521"", ""13524672"", ""1415442320"", ""385752882"", ""56422174"", ""16883947"", ""30159948"", ""23261635"", ""120109311"", ""2690842873"", ""240279011"", ""15617140"", ""2962507555"", ""2879347021"", ""403932208"", ""322688820"", ""19952601"", ""17876008"", ""2536796111"", ""92701206"", ""33576349"", ""25440865"", ""232561295"", ""2587656930"", ""1030435626"", ""252978405"", ""271074952"", ""580575948"", ""2360490967"", ""265044432"", ""2278266746"", ""2600071410"", ""291978413"", ""2543856762"", ""1310820734"", ""17696159"", ""110440287"", ""1163006736"", ""1590983792"", ""320810597"", ""18970657"", ""28654635"", ""24138795"", ""2869304847"", ""1063008193"", ""479120161"", ""131877198"", ""2833227409"", ""1705647254"", ""594389594"", ""120233447"", ""1010456808"", ""19389956"", ""20154627"", ""719312498"", ""10929352"", ""81351491"", ""969021517"", ""54931711"", ""31182714"", ""2545601317"", ""16940343"", ""297106603"", ""701279630"", ""1853914981"", ""176708451"", ""24570419"", ""71277067"", ""15381080"", ""1166392885"", ""18501635"", ""2881295272"", ""635638695"", ""415081000"", ""40513258"", ""1252796688"", ""466234992"", ""1123075297"", ""80817644"", ""93770913"", ""2901653558"", ""2571860615"", ""18712930"", ""1700631456"", ""137107148"", ""26502740"", ""45840741"", ""2666466445"", ""14189557"", ""204355964"", ""217488042"", ""102149847"", ""508741229"", ""1059040274"", ""14326420"", ""1176575808"", ""542813993"", ""122294990"", ""193150198"", ""2711678270"", ""31694460"", ""2903776139"", ""152351502"", ""1637725969"", ""836209867"", ""1569425222"", ""370775638"", ""120275207"", ""2723735572"", ""2571766333"", ""147631173"", ""21130327"", ""1965390450"", ""36836312"", ""150156884"", ""1203630506"", ""259630649"", ""536102733"", ""34002867"", ""258069206"", ""14392960"", ""355292809"", ""321147022"", ""392459453"", ""2173507532"", ""437671978"", ""266860309"", ""15233296"", ""435378855"", ""23153001"", ""541658852"", ""25985010"", ""97450466"", ""2493987576"", ""2935553688"", ""993946728"", ""29870604"", ""1085149063"", ""1651286821"", ""17297649"", ""262293426"", ""300590803"", ""1348798826"", ""144560087"", ""825801150"", ""212924513"", ""1626769435"", ""1084735669"", ""37425092"", ""1341799256"", ""2426855263"", ""139586799"", ""199149993"", ""2450194945"", ""289981406"", ""62307625"", ""130717266"", ""256025957"", ""57040956"", ""81965252"", ""46670486"", ""117692975"", ""2832368186"", ""1905195793"", ""326466265"", ""14641111"", ""394175453"", ""67166094"", ""988990854"", ""96626292"", ""351527166"", ""39420471"", ""97458870"", ""455844579"", ""190274029"", ""2410765508"", ""245659018"", ""71604847"", ""551137006"", ""2942914637"", ""395076910"", ""2663115926"", ""104783906"", ""22336731"", ""19581053"", ""478157435"", ""128801909"", ""256330686"", ""921216746"", ""1173297186"", ""227090398"", ""2163152038"", ""17832938"", ""533753630"", ""262550579"", ""26165656"", ""29626167"", ""1529092069"", ""2734300973"", ""534685142"", ""256505832"", ""606863155"", ""2707909225"", ""2824442646"", ""203465297"", ""2838852723"", ""19321357"", ""309308460"", ""2256976260"", ""1662562928"", ""63572304"", ""2433924142"", ""268031972"", ""799153915"", ""371951368"", ""2396533820"", ""192607588"", ""48310336"", ""255180467"", ""233697162"", ""201416028"", ""1138559328"", ""28096660"", ""2959360301"", ""392288172"", ""337130991"", ""34008859"", ""312242408"", ""585071988"", ""21872222"", ""1090029468"", ""555977337"", ""226311830"", ""183353672"", ""92922276"", ""50793235"", ""41763374"", ""407051392"", ""2549223338"", ""257703040"", ""179324508"", ""29234432"", ""19050376"", ""2900148061"", ""2176520681"", ""597244003"", ""52571657"", ""515467876"", ""230348811"", ""590543757"", ""2252226043"", ""80791048"", ""79880180"", ""703306700"", ""434552787"", ""9507342"", ""195059447"", ""26682251"", ""368210559"", ""23331917"", ""2763525809"", ""937655960"", ""24540377"", ""258730076"", ""738723848"", ""59407110"", ""18892635"", ""546490867""]",36,18,54
